fips_code,years,y_true,lr_preds,ffill_preds,yr_mean_preds,county_mean_preds,euc_preds,hav_preds,euc_exp_smooth_preds,hav_exp_smooth_preds,k_Nearest_One_pred,k5_Nearest_Mean_pred,k5_Weighted_pred,kRad_Mean_pred
17117,2003,169.0,148.61054519368736,143.0,132.29130434782607,133.06192259675413,141.29444604122617,140.89907610506376,152.32490855372117,151.97941214235348,169.0,164.8,163.9494806002936,154.7526315789474
17119,1984,93.0,104.02425146129053,55.0,119.98913043478262,102.13325000000007,102.94032788791563,102.62456371801231,101.00322412306916,99.40914078950998,105.0,89.86,90.74049605553232,98.10555555555555
17121,1990,79.0,97.5245062093436,96.0,103.03478260869564,109.4997487437185,112.29913182687783,112.13114487735339,111.41342012204608,111.02863324718723,96.0,98.8,99.16361479212699,115.12250000000002
17123,1976,121.0,101.49593883792022,123.0,139.7195652173913,81.62630922693263,90.01852205941844,90.30514798810978,103.34406676324537,103.65831196508697,120.0,111.6,112.72879775214138,111.49230769230769
17125,2007,178.0,154.89194484760537,155.0,129.02173913043478,137.8628318584071,152.46147792537136,152.4686976881505,171.58622090083242,171.64514972696864,186.0,193.4,192.74188899091655,178.72826086956522
17131,1979,133.0,110.3099419448472,115.0,140.24347826086955,102.22770186335399,112.71371621202053,112.90192503749414,125.06315526342028,125.01883439856591,142.0,136.16,136.22023273099686,128.074
17133,1971,74.0,75.63523809523804,58.0,113.10652173913043,80.83089533417407,85.41786171734012,85.03546626020838,85.3695901779218,84.52868794476689,77.0,83.2,82.32381478218898,82.76
17135,1977,112.0,104.23411306042863,94.0,133.23478260869567,84.89184713375799,91.18104990286919,91.02652537494406,99.5868698606834,99.15301106801856,108.0,106.0,107.36842279009117,99.8075
17137,1973,120.0,111.44255952380945,124.0,147.5695652173913,85.06787500000002,92.00897584329171,92.27079924520476,102.95941406668932,103.30371081564712,116.0,110.2,112.0756561783647,103.36744186046512
17139,1993,158.0,149.86956521739148,180.0,149.8695652173913,91.97652284263961,107.44032218628129,107.39882324445004,130.18711290649162,130.1724616909397,154.0,150.0,151.20034577283585,136.87179487179486
17141,2007,189.0,169.16110304789527,179.0,138.72391304347823,137.8628318584071,151.5289166432153,151.6943486387146,168.37905840461116,168.41067188113166,182.0,185.0,184.1899808167994,176.7675
17143,1972,113.0,88.41415929203595,104.0,138.77173913043478,89.7684673366834,98.72303203636339,99.09513811130986,109.57996017879809,110.14243358056271,111.0,120.4,120.04163066794659,116.88444444444445
17145,1987,113.0,82.11200759373514,89.0,90.1304347826087,110.7728070175439,115.87643201940085,115.48198937130294,118.92854763279257,118.20824607919529,122.0,114.4,114.48939092145666,122.92121212121211
17147,1971,123.0,112.1445112781953,100.0,152.5695652173913,80.83089533417407,91.21097353422486,91.46562387934887,105.71332107201584,106.20126411597384,126.0,123.4,123.33179296125157,110.2725
17149,1996,138.0,132.2861502069777,121.0,126.67608695652173,118.53211586901764,124.66084365968723,124.68885068359988,131.03693944587022,131.36711034256928,142.0,134.0,133.50130797961253,137.11666666666667
17153,1982,112.0,87.91675656238795,92.0,110.15434782608692,106.70973451327433,108.95117544962459,108.62071835064887,109.82111660905784,109.45446499174264,106.0,111.58,112.14471643062538,105.98928571428571
17159,1993,117.0,102.83043478260879,128.0,102.8304347826087,91.97652284263961,105.5933484441744,105.25075744724796,120.236219995704,119.55888583845731,125.0,126.6,126.44742350651805,130.75
17163,1988,93.0,108.96392937551855,122.0,117.33478260869566,78.64467005076148,77.56731444019279,77.98599631874781,77.70393846003584,77.973714371253,74.0,77.1,76.54115973575979,82.62666666666668
17165,1971,72.0,65.63017543859632,34.0,106.81086956521742,80.83089533417407,83.24558485728139,82.86718076808404,79.7847186402324,79.04376134293183,81.0,71.4,71.00774113515521,78.5942857142857
17167,1998,151.0,160.63750444365496,143.0,150.8282608695652,121.65974999999997,129.20194640035916,129.24633374947305,136.45420403331568,136.5223979831335,148.0,145.2,145.52591652957608,138.14347826086959
17169,1995,109.0,131.49716312056717,155.0,127.41956521739131,108.26111111111109,110.37900892820277,110.12100736300204,111.83928628430799,111.53157463916111,101.0,111.2,110.39400117559359,115.04418604651164
17171,1981,130.0,113.94490384615347,93.0,134.9478260869565,102.27436868686871,110.949735052462,110.81618493266338,122.38298364574413,122.74192100065682,143.0,130.0,130.7426296978329,123.38249999999998
17173,2015,175.6,168.27959899749385,206.4,133.17173913043476,161.56754716981126,165.39260505533403,164.9521310573996,172.4733341195987,171.50130321373746,206.2,172.27999999999997,174.81725494595239,170.51315789473682
17175,2001,164.0,162.1107619047616,154.0,143.62173913043475,131.6332493702771,139.8233061551881,139.7807511573544,151.24821275364891,151.22833847242296,162.0,162.4,162.33506394790294,154.51739130434783
17177,1978,113.0,102.58502245418094,110.0,134.94565217391306,94.24247787610607,101.08416700619253,101.39110587601326,106.81017725843995,107.2516031689226,98.1,110.62,110.31670254237454,110.23170731707317
17179,2016,236.0,188.0968115942028,182.5,142.44565217391303,166.5297738693466,179.90860962690894,179.82436719509022,198.23756204799187,197.70467150908848,214.6,216.7,216.96232125464454,206.20444444444445
17183,1977,106.0,111.97846003898667,116.0,138.48478260869567,84.89184713375799,93.12190116421746,93.22245435851436,102.05969449234365,102.2683308015875,99.3,110.04,109.61877589098235,106.38181818181816
17185,2013,161.5,147.08953373015856,52.1,113.94565217391306,156.51662436548227,164.09520344030648,163.69644100079242,170.801605431053,170.0072165598532,147.7,178.22,175.94926128163019,172.53611111111115
17187,2013,186.9,190.34151785714312,164.9,146.51086956521738,156.51662436548227,162.32687626458446,162.44532460366463,170.5233919737889,170.49154098399407,176.0,179.46,179.75299121087863,172.33541666666665
17189,2004,155.0,121.45611890207374,116.0,103.18913043478263,150.16362484157176,157.28421350501156,157.0111009244231,159.6352270658795,159.61170233438986,169.0,153.2,153.53693893432452,166.169696969697
17193,1999,118.0,125.86127195064091,109.0,113.51521739130435,120.44974811083121,120.60634854611013,119.77081613150857,119.23418416260645,118.74226331189162,138.9,121.97999999999999,123.71399593494638,110.22647058823529
17195,2002,154.0,152.92501491112944,145.0,134.54782608695655,115.3087499999999,131.0525371500678,131.03252142360802,150.1426596749156,149.93710317841072,178.0,170.18,170.75291131396295,155.52608695652174
17199,2011,125.0,126.70832923832904,124.6,95.28478260869564,138.54781523096125,139.48717921544028,138.90756014228813,133.95460313345873,134.085209800287,116.3,129.32,127.42192209504857,134.565625
17201,2014,190.4,165.540894927085,173.2,127.28695652173913,165.62578616352187,173.69457759611043,173.31806796177761,181.6533162989962,181.1283247866144,193.4,186.35999999999999,187.10757789139723,183.33428571428576
17203,2016,232.8,191.68376811594226,201.0,141.85434782608695,166.5297738693466,180.00066174962478,180.076547862513,199.49639925757535,199.26380268090278,215.6,219.8,219.95222076433092,209.5857142857143
18001,2015,103.5,159.1659649122812,183.3,123.17826086956524,161.56754716981126,156.09057995962138,156.27582679864506,143.4907739165528,142.5146124770364,102.8,116.24000000000001,115.27870709113344,149.4360655737705
18003,2000,135.3,137.10096256684483,124.2,125.31086956521736,131.31392722710166,136.18391985772107,136.47201806956582,139.12347575252775,139.17143483571348,138.5,138.1,138.123897926664,141.80566037735852
18005,2003,137.3,139.5903395504547,108.2,123.20434782608694,133.06192259675413,138.65180868854523,138.68548222454143,142.17366989278003,142.26213852500283,136.0,143.8,143.59837184901912,143.29090909090908
18007,1996,138.0,142.8335304553516,87.0,137.34130434782605,118.53211586901764,121.13721440227846,121.66770179356035,127.34232604622329,127.82442002204564,140.1,135.54000000000002,136.16492507341468,130.03249999999997
18009,1984,120.2,107.95062626744584,66.6,123.15869565217392,102.13325000000007,107.82441715782265,108.2920690006209,115.96748560107406,116.64074350592186,122.2,126.22,125.37079670581879,120.60166666666667
18011,1995,106.0,138.05352245862832,164.4,134.83695652173915,108.26111111111109,110.5599606485612,110.6516763120408,111.60485794440842,111.76827093279778,102.0,110.6,110.30423534054259,112.87199999999999
18015,2016,197.8,185.09536231884022,157.2,140.61521739130436,166.5297738693466,171.22249527751723,172.01847024891762,178.05837995595377,179.09466891091859,189.6,179.07999999999998,182.1976056757844,176.74375
18017,1970,81.1,95.09942028985506,112.0,134.61739130434782,69.15112781954888,72.92571135612795,73.58458075353539,77.76383080699902,78.41937202301584,78.1,79.84,79.60350930769823,81.16734693877551
18019,1981,107.0,92.4859615384612,88.3,111.44999999999997,102.27436868686871,101.53488765951654,101.83011306549756,99.0509520723837,99.4113315231257,96.8,98.66,98.33323169507085,100.3439024390244
18023,1978,118.4,110.80486709552179,101.3,141.3847826086957,94.24247787610607,100.15789371028073,100.67254329473485,108.83555122327292,109.31762291184293,117.3,118.35999999999999,118.1784428238122,110.17407407407407
18027,1970,56.5,91.24260869565205,91.3,131.895652173913,69.15112781954888,66.9634355716315,67.05352111158575,61.71006668466252,61.88847851342129,48.3,52.64,52.70793452115043,58.05238095238096
18029,1990,110.5,105.90441159077454,132.0,110.51956521739132,109.4997487437185,113.27448097969081,113.51620304506308,119.18830940832211,119.14863416564435,117.5,126.88,125.80805511604309,117.67222222222225
18031,2014,205.8,165.05752212389416,183.2,132.13260869565218,165.62578616352187,173.5857750772138,173.92708320980103,182.44216421210663,182.8589737854613,178.3,190.07999999999998,189.71491907120654,184.71041666666665
18035,1998,143.7,134.85821779831713,116.2,127.6304347826087,121.65974999999997,127.54115934162827,128.38516276803594,135.11525367669162,136.41907966528962,135.7,137.44,139.0218635351686,138.91186440677967
18037,1997,93.1,128.28342803030318,124.0,121.44130434782609,117.3501891551072,113.84162729037125,113.58064829293767,104.6864127438242,104.14792146827043,85.0,90.36,91.9340785931207,98.18499999999999
18041,1992,153.2,124.25219189412746,89.9,125.88913043478259,123.0959390862944,133.1412245674633,133.72345431606075,145.70620910842135,146.82531839568878,154.7,154.14,154.01802254112565,147.58148148148146
18045,2016,191.8,174.52086956521725,169.4,132.73043478260868,166.5297738693466,173.56281927828917,174.07156455100383,187.0051344070194,187.1606700141805,212.3,202.57999999999998,203.31862585962128,186.4466666666667
18047,1971,82.0,80.72614035087736,71.9,122.20000000000002,80.83089533417407,86.16258207380193,86.54698244484003,91.60837741111646,91.95581152275014,103.8,94.64,94.82415597910854,91.8924528301887
18049,1978,84.8,95.65566209491453,95.3,124.4891304347826,94.24247787610607,98.52471333026601,98.88271561270028,99.85910603255641,99.8359744875455,78.6,94.67999999999999,94.62743126570146,105.2977272727273
18057,1980,109.9,110.33481615430946,118.8,131.1869565217391,82.75759096612293,90.55467359649555,90.99031340206196,99.63561060387688,100.18428742594348,109.9,105.16000000000001,105.92581421597649,99.75272727272727
18059,2004,168.9,145.7402493107993,146.6,128.8869565217391,150.16362484157176,156.35156061266696,156.96951557699296,164.86770468587198,165.43493026159422,170.6,172.54,172.556201545887,166.12407407407406
18061,1977,95.3,81.99025341130618,91.3,107.77391304347825,84.89184713375799,89.48650072867832,89.35478318303399,92.78050895920032,92.87184068274625,88.0,94.58,93.52502351719721,96.1794871794872
18063,1989,139.0,124.01112689393949,80.1,130.46521739130435,109.70189633375468,117.9150006108644,117.6451284368913,129.77979457899556,129.05148818634203,139.0,139.24,139.43801288213498,132.352
18071,2006,135.4,131.7240385774562,128.1,114.53695652173914,140.72725000000003,145.60730818872224,145.5609001649615,146.96747653340722,146.81241882232106,143.0,140.8,141.08650083712172,150.23488372093024
18073,1991,77.1,126.54375886524804,129.6,129.85434782608695,101.6375939849625,98.46249913322158,98.91746077330582,89.09028973898408,89.63739297334685,84.0,80.25999999999999,80.76157737979104,87.7025
18079,1983,52.7,104.86264945002404,111.9,119.77826086956522,74.9342500000001,68.40710213820715,68.47972503158475,60.39210106564951,60.41847992417324,56.7,55.3,55.348966336798824,57.19130434782608
18081,1977,91.2,107.81471734892784,117.3,127.37173913043478,84.89184713375799,92.37696321195332,92.5491536114562,99.91196815892955,100.34560188306155,101.3,103.98000000000002,103.64126611107086,101.4595744680851
18085,1970,81.1,78.24028985507266,92.0,123.9478260869565,69.15112781954888,73.09304288997446,73.81284017330475,77.2753825080539,78.04875334286258,84.2,77.44,77.86305215911553,82.44468085106382
18087,1990,119.5,107.71450029568314,121.9,111.37608695652175,109.4997487437185,115.33230754381508,115.83884232741845,119.78651060381176,120.1693817669727,121.5,119.35999999999999,118.83527663392941,124.52340425531915
18089,2005,136.0,144.74019230769272,161.1,124.26521739130432,139.82864321608037,142.63315935103742,143.01205352816845,145.68171302759262,144.9951659973666,137.1,145.76,144.60152553250296,148.90571428571428
18091,1988,86.1,117.78425168858803,137.2,125.40652173913043,78.64467005076148,76.08462106356922,76.14042888759339,74.78193995589466,74.81235602454252,70.1,73.5,73.74000603329597,78.07666666666664
18095,1975,105.0,106.03400491400498,79.7,135.97173913043477,79.47157232704407,87.4548984963691,88.15031170352445,95.66476389925002,97.32265031871285,104.0,104.62,105.47276103428715,95.79272727272729
18099,1994,139.3,123.13746898263071,119.7,121.1891304347826,129.3335868187579,135.45426843779092,135.78904598612786,140.57695291838053,140.26040992463618,145.9,141.24,141.14364753580745,143.57073170731707
18103,1976,109.3,100.14781651376143,106.0,128.75434782608696,81.62630922693263,92.65348737096282,92.55605588458823,103.91063474521503,103.74998433152774,104.3,111.7,111.02103070338198,108.95471698113208
18105,2008,143.0,138.77397742444464,150.4,115.7217391304348,140.35759096612296,143.89251124546038,144.05386454840803,145.85518763218207,145.76854052796955,134.0,137.8,136.98794446332533,150.22
18107,2015,176.5,179.24696741854677,205.3,136.445652173913,161.56754716981126,160.33351347529774,160.71043228222493,156.9340562627294,157.70441249594822,169.4,156.17999999999998,155.87458741355974,152.90408163265306
18109,2005,150.8,143.37730769230802,169.2,126.52608695652171,139.82864321608037,140.8005940080364,140.90411113455954,144.2163194349329,144.3901977822009,150.5,145.66,145.7981216171143,149.85208333333333
18111,1975,116.1,104.90918918918942,92.6,135.6913043478261,79.47157232704407,89.90780990319465,90.12119011179367,102.80561887514308,102.75529622306297,106.0,111.82000000000001,111.33674235177612,111.71951219512195
18113,2013,164.1,151.01527777777756,105.7,116.86521739130433,156.51662436548227,163.74236280602477,163.6599692300569,168.6053291808124,168.98456871860242,154.4,169.95999999999998,169.7984449510861,173.92083333333335
18117,1992,138.7,115.53808342195498,62.3,117.33043478260869,123.0959390862944,131.48266557541888,131.68761509327175,138.98959014976555,139.46290490842634,139.0,146.97999999999996,146.66036092465188,141.16904761904763
18127,1981,106.9,106.9390865384612,79.1,128.65000000000003,102.27436868686871,106.6075957556519,107.00081595872118,109.51801827507268,109.51624029457429,108.8,104.81999999999998,105.64199628542535,115.11891891891891
18129,1974,83.6,97.33913365420221,93.7,130.57826086956524,69.18417085427141,72.14761729516286,72.17290925632173,76.24916309879599,76.02340215861801,82.7,78.94,78.60554184604335,74.96285714285713
18131,2014,155.7,152.363592172504,163.0,119.78695652173913,165.62578616352187,174.29054253424692,174.45782484024764,179.33428958251275,179.70134604628447,156.3,179.7,177.7030942452781,186.6268292682927
18135,1974,76.7,93.64852523756645,94.7,124.03478260869568,69.18417085427141,72.2081679945225,72.36488374930778,75.10481404916935,75.1326338045799,85.6,71.76,73.4189071657079,72.82982456140351
18137,1973,79.7,86.9320932539681,95.0,118.17608695652173,85.06787500000002,87.6951983023929,87.9018696646201,90.06999950228278,89.4879716253428,73.8,86.91999999999999,85.66065536651065,92.848
18139,2008,171.0,157.69717198689204,136.2,133.46739130434784,140.35759096612296,142.11509139727173,142.79576490797982,145.91248742201614,146.4448246276163,152.0,149.8,150.5056268947217,144.94117647058823
18141,1978,101.6,93.84657118582345,98.3,121.16521739130434,94.24247787610607,97.43795090953884,97.85840368366166,95.93437874381455,96.8622311990176,78.6,90.1,89.93349595956126,98.52000000000001
18143,2014,190.7,147.44534463417676,164.5,116.94782608695652,165.62578616352187,171.95098649020687,172.0132558423173,175.93178598087556,175.91948682081403,173.3,174.6,174.8425434475657,176.11136363636362
18145,2014,187.9,153.97509659728257,178.8,125.39565217391302,165.62578616352187,174.7990462258308,175.17354982603598,185.91280752661143,186.4148283042677,186.9,195.78000000000003,195.2553126395656,187.98750000000004
18147,1972,91.0,78.63526112426734,78.9,115.52608695652175,89.7684673366834,91.52561325570927,91.41969065181515,93.35746085085957,93.06182649777837,98.0,93.4,95.0850347288982,89.6923076923077
18149,1974,58.8,91.53013698630139,99.7,115.60434782608692,69.18417085427141,70.5055575376884,70.5001166819128,67.86709129890988,67.7012821640588,64.7,60.739999999999995,60.84584842583482,68.09473684210525
18159,1976,124.3,106.56518654434285,120.1,142.64999999999998,81.62630922693263,93.44681315577806,93.39666717847619,105.86281841442113,105.75587456578181,113.3,111.9,111.96128718167424,109.25499999999998
18161,1985,135.9,120.36276190476201,124.2,135.16521739130434,111.6290726817042,117.33678231251217,117.85460322904675,126.20173356049189,127.151357998637,133.8,130.4,130.94141787091772,126.60909090909091
18163,2007,149.8,148.2115384615381,150.7,123.70217391304347,137.8628318584071,140.7415432021219,140.42049365697144,143.40653388691442,143.5605431701876,158.6,147.82,148.82360578654126,133.91142857142856
18165,2004,170.5,152.54482799952075,160.1,133.4413043478261,150.16362484157176,158.29620716884034,158.8833951303841,168.32430814078637,169.19796386221842,188.0,174.95999999999998,175.9811039650753,175.0
18171,1993,139.6,136.41086956521758,151.8,136.41086956521735,91.97652284263961,107.87935707514497,107.71866852449489,126.11629856098786,125.9068093669684,138.8,136.88,136.49802747660436,135.2690476190476
18173,1997,106.3,121.45014204545487,123.0,115.26956521739132,117.3501891551072,113.96579768665022,113.49846866046225,105.72210476022097,104.84951936209846,94.2,101.17999999999999,100.77151176021538,97.85641025641026
18175,1993,117.9,109.55000000000018,139.0,109.55,91.97652284263961,106.05601628455385,105.72685171926597,119.41067852621993,119.47992635366604,126.4,125.47999999999999,125.75408197813813,122.41749999999999
18177,1974,85.6,95.17784771072411,100.7,124.92173913043477,69.18417085427141,72.99435665646578,73.20230948304948,78.47946180882118,78.71539213152911,93.6,85.35999999999999,85.71173340631286,75.59454545454545
18181,1981,124.0,113.77985576923038,89.3,136.25,102.27436868686871,106.52892899005474,107.05249202783202,110.72774377779069,111.5423903822306,118.9,113.72,113.50706231065331,112.87954545454546
18183,2001,158.9,133.87828571428554,138.5,119.8108695652174,131.6332493702771,135.9209341021852,136.0892052920037,139.70842067003522,140.77280489290916,131.6,136.58,138.82979394316075,142.35199999999998
19001,1988,86.1,114.9430619741679,128.4,124.6630434782609,78.64467005076148,80.74373471731025,80.81558967593944,82.2726207514462,81.97136232931528,70.5,83.44,83.10264609007366,83.1906976744186
19003,1992,135.4,116.4824293985589,133.7,118.48478260869565,123.0959390862944,130.37860927533006,130.7234174736352,138.31300209265422,138.42532032764313,151.8,142.84,143.48132668216797,142.125
19005,1996,126.7,141.3217267888822,117.0,135.4456521739131,118.53211586901764,123.70422905722263,123.58838287239874,127.58595193108455,127.16172540744425,127.0,128.54000000000002,129.24485641037765,128.22391304347823
19007,2011,120.1,135.71385749385718,75.2,107.08260869565218,138.54781523096125,144.79922810481213,144.58551683131125,141.35188047643803,139.41705962434165,126.0,117.56000000000002,116.74867959453756,137.37777777777777
19009,1998,137.1,140.9066358573291,129.1,129.34565217391304,121.65974999999997,133.0699538869499,133.2321236007137,139.4544715708493,139.25489320348768,138.3,143.45999999999998,143.2319908296525,136.6
19011,1970,94.4,88.06173913043449,107.8,136.3369565217391,69.15112781954888,76.90868551092737,77.10211656573782,85.81785824583832,85.98929277576411,92.8,93.03999999999999,93.04705638964491,90.92264150943396
19013,1977,109.8,106.93791423001949,92.1,138.3760869565217,84.89184713375799,90.06132154221538,90.3241693182815,94.90267244251457,94.80329916685386,116.0,98.47999999999999,100.05908460679476,94.16274509803922
19015,2013,154.2,183.50436507936502,147.1,141.6695652173913,156.51662436548227,156.03547092340008,156.87273547016997,151.18669150579535,152.17141793010768,137.9,138.60000000000002,138.66296599641134,154.9547169811321
19017,1994,151.0,143.01137894363683,79.7,140.8695652173913,129.3335868187579,138.91218265169888,139.03041801633842,145.2580290009708,145.267886601599,143.6,144.38000000000002,144.64789239377242,150.32307692307694
19019,1997,137.3,146.68030303030355,143.1,138.95652173913044,117.3501891551072,127.12328583721066,127.16276011900077,136.2090898910588,136.11498507618626,143.1,142.8,142.62423165819564,140.03799999999998
19021,1999,165.1,151.04515899383023,154.6,138.88695652173917,120.44974811083121,134.81387829833602,134.9607372339717,148.6083868661058,148.62054855547348,157.7,164.48000000000002,164.45628295383105,149.3372549019608
19023,2003,160.1,158.81616451458558,175.1,136.89347826086959,133.06192259675413,142.20877122485382,142.56564454294292,153.12654212228733,153.24324321040098,153.1,159.66,160.0950320530417,161.1377358490566
19025,1975,94.9,105.36149877149865,97.8,140.45000000000002,79.47157232704407,80.34022391178385,81.10483804583316,85.15771536454545,85.89504831445295,96.2,92.50000000000001,92.61743703067056,88.36153846153846
19027,1996,142.8,140.572146658782,131.1,133.71956521739133,118.53211586901764,127.17332474975366,127.28890852796401,135.1107706937208,135.29534985260108,149.1,142.21999999999997,142.17782269661063,138.28600000000003
19029,1996,129.9,135.36974571259543,108.9,129.04999999999995,118.53211586901764,126.26386375936502,126.30826462139154,130.7059343726739,130.4220475182097,119.9,128.46,128.09646308889563,132.13260869565215
19031,1984,134.7,125.95696051532877,90.9,144.2304347826087,102.13325000000007,107.44507297984312,107.47642082600102,116.60437491097771,115.93418059098478,127.1,125.97999999999999,125.98485862206118,119.55098039215686
19033,2003,161.5,154.61891439502597,168.5,136.40000000000003,133.06192259675413,142.22793793145942,142.50713529965816,153.6847172127379,153.59679725283678,157.4,160.9,160.96332811817868,161.0818181818182
19035,1989,132.7,131.09327651515105,120.0,140.71956521739128,109.70189633375468,112.56810137761185,112.72235966784497,119.63223842463701,119.0533551011614,132.4,126.46,127.70927100629238,117.54230769230769
19037,2003,146.6,155.27207077953153,172.6,133.12826086956528,133.06192259675413,141.49349105871852,141.7467048276822,149.6290859785809,149.79926995286053,152.7,151.44,151.600443895168,155.5176470588235
19039,2013,126.5,132.91567460317447,76.7,102.64130434782606,156.51662436548227,154.68255428396432,155.42615300030795,145.47697023970724,146.3163515814187,131.2,132.36,132.6181667946548,144.15853658536585
19041,1982,113.5,114.59555315833677,134.7,138.2717391304348,106.70973451327433,109.82807908989338,110.08608500620764,116.13508710989449,116.0461130268694,118.1,122.28000000000002,121.99482268269516,119.25384615384617
19043,1990,141.4,133.25324659964508,134.0,139.56956521739127,109.4997487437185,118.02989256242518,118.25478524939271,126.51526009994399,126.39980701838088,135.9,130.94,131.63234394940105,130.25531914893617
19045,2007,182.7,168.1324625060479,173.8,137.29565217391306,137.8628318584071,153.05091904356425,153.22624435866067,169.74911049056368,169.7338052568444,182.2,179.16,178.45625992042955,179.22244897959186
19047,1997,127.4,140.0346117424242,132.6,129.42391304347828,117.3501891551072,124.57864861444975,124.76035188479916,129.61620833535414,129.580325175677,130.9,132.74,132.88884356676274,132.45714285714286
19049,1992,153.6,133.23251801961487,124.3,135.18695652173912,123.0959390862944,131.33441824110557,131.6472448282571,142.42114428263517,142.5134698301073,147.2,155.5,154.86550411018214,147.42127659574467
19051,1977,47.8,86.99366471734902,90.4,111.31086956521737,84.89184713375799,85.31430566743877,85.33628092102826,77.91683333849922,77.06559201658655,82.6,66.88,67.03088793812327,69.96842105263157
19053,2015,162.7,143.1955639097746,164.0,107.53913043478263,161.56754716981126,168.36290026549028,168.04439205790527,166.22528215740107,165.6701478852245,152.4,147.84,149.39758628696015,168.76857142857142
19055,2009,176.3,171.77709551656926,159.0,138.85869565217396,156.1647727272727,165.03237903699323,165.40681887226833,172.1650021911608,172.37475635429348,170.5,181.24,180.80145437733418,173.86041666666668
19057,2011,146.6,166.2654545454543,112.1,135.2086956521739,138.54781523096125,146.63588609813772,146.68882498685326,148.732300926562,148.5182481160359,159.5,142.84,142.90282189095612,152.84130434782605
19059,1988,106.4,123.99101789311499,133.3,134.44130434782608,78.64467005076148,82.4296270587711,82.24360751812038,91.89429052034924,91.84989654888564,100.3,108.84,107.5559631102558,90.67254901960783
19061,2002,173.7,159.0033878086606,157.9,138.5717391304348,115.3087499999999,134.41361900069245,134.26722932930699,154.64547759616326,154.50199957209065,183.0,171.84,172.0385220225366,163.70000000000002
19063,1975,100.6,106.74911547911506,89.8,141.38043478260872,79.47157232704407,79.45494397390469,79.8159332409024,83.94383389335582,83.92727423150386,94.8,94.42,94.11495155927766,83.66538461538461
19065,1988,79.0,130.65718687048184,141.6,140.42391304347825,78.64467005076148,75.19873497381795,75.9038736977895,71.55485170921837,72.7254529132133,70.5,70.16,70.14821154521819,72.76170212765959
19067,2009,174.0,167.26257309941502,171.0,135.1913043478261,156.1647727272727,166.48182602242386,166.71153949888063,173.6959512922668,173.4998595901125,177.2,177.39999999999998,176.90784200464557,178.98235294117652
19069,2008,167.0,170.36758101711348,176.6,141.63043478260872,140.35759096612296,154.21669075466036,154.47425817898468,163.59937233339832,164.13532679351866,175.0,167.0,166.78084476197424,169.91071428571428
19071,1978,95.4,97.54892584051504,55.0,127.0086956521739,94.24247787610607,99.44536359210579,99.86067514208231,101.29232847056592,101.64619672699665,97.2,99.64000000000001,99.43133888287122,102.7825
19073,1992,169.2,136.0154200638076,124.6,138.0108695652174,123.0959390862944,131.40149720773857,131.70013980559173,144.08313577265722,144.3964006833214,153.5,159.22,158.92200449318779,149.37843137254902
19075,2010,192.9,174.7751192660553,178.0,140.8695652173913,142.42332065906206,153.56116002404082,154.11870605694625,164.1734585775533,164.8013828753651,180.5,179.34,179.42950865230864,162.67547169811323
19077,1994,155.5,128.0955925794633,81.6,126.12826086956521,129.3335868187579,138.14981846226664,138.41788898402737,147.47018656309993,147.49537817056452,151.1,156.18,155.7828898021587,149.4127659574468
19079,1985,140.1,127.59723809523848,113.6,142.4413043478261,111.6290726817042,117.96163067334419,118.18399004250253,125.52643375608515,125.90390456204175,146.0,133.34,133.66819510095343,128.64444444444445
19081,2009,178.5,171.05711500974667,171.0,140.72608695652175,156.1647727272727,167.69901868257168,167.92356166190865,176.41054250958757,176.58056176775875,180.4,180.34,180.1907815591509,181.67499999999998
19083,2010,185.8,174.2363914373086,162.9,141.6413043478261,142.42332065906206,153.45821233918824,154.08628105594244,162.45532681070858,163.77313442471086,192.9,175.54000000000002,175.75972301546844,162.11132075471693
19085,2000,138.5,143.9635056446814,140.0,127.84130434782608,131.31392722710166,131.95858872855368,132.31910955827365,130.69892730182076,130.92780186603144,129.8,131.5,131.49471599181285,126.86874999999999
19087,1995,119.8,133.69356973995264,159.2,130.34999999999994,108.26111111111109,110.14705881285224,109.97209308012822,111.09464976108373,110.5932643877856,120.0,112.3,112.42408199544393,109.31555555555555
19089,2009,169.9,167.42485380116887,164.0,130.25434782608698,156.1647727272727,165.7077640764889,165.9403546022936,171.92448747030684,172.05721005226152,169.3,173.95999999999998,173.70897286570346,175.27169811320755
19091,1970,91.4,98.20521739130436,112.4,143.01521739130433,69.15112781954888,77.19884206880013,77.22208162242562,88.21434392182653,87.50773038730031,88.6,97.3,97.60663593608113,92.15000000000002
19093,1983,92.5,112.79029172644732,120.1,137.69565217391303,74.9342500000001,78.55348034620543,79.05199149421128,81.52816759671136,81.98840397636314,85.0,82.24000000000001,82.51279372193306,83.75000000000001
19095,1991,106.9,128.5598817966902,124.9,133.02608695652177,101.6375939849625,106.75742951640368,106.70077318364403,107.13352170952619,107.32816871040336,105.6,98.97999999999999,99.02138246498696,110.94791666666667
19097,2011,178.3,165.41538083538035,157.2,127.08695652173911,138.54781523096125,151.09217308461342,151.64866173119822,165.3401032947251,165.7473472834444,180.0,178.34,178.2049198926504,169.37608695652173
19099,1972,120.5,89.50810170759087,112.1,138.93260869565214,89.7684673366834,100.0861571248601,100.38724142286651,111.17798931432667,111.29327147325161,124.9,119.47999999999999,119.2946438326201,116.42800000000001
