fips_code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
06095,102.79542199595457,99.93357805757911,109.23911208665707,103.10584667781195,99.72306734140642,118.63538143802435,131.02219556266814,120.2155003808609,132.84688361456415,125.92491774017984,134.4975195418838,129.16563232619131,140.3036441064383,139.26092570335777,145.7821700834737,156.3897979090089,164.06435531236357,162.97998216243354,147.2650745215002,172.45486149165208,161.8561312981492,169.05028094723232,168.21502692442937,146.00029275236074,157.32133395525435,169.80157971289304,155.6018970753763,169.08833161832047,167.5159077650337,179.7289455214914,168.12830671987842,167.47030570961255,189.9728157705456,166.71148488907045,171.23004456956488,180.50769345130198,181.3069839260086,196.37271007426705,199.0943047063165,178.69647169333803,205.20777646618578,161.50930687439805,172.38416031218222,183.18994383958926,197.36700214983674,174.97158979647688,185.41546582902623
08123,96.64302390843211,102.49102913938076,93.80978761325822,110.02309027991397,88.79684673821025,95.7441299444882,111.36783501596291,120.48045291302648,117.0168756244904,120.4469396717985,121.03527068113722,135.3847137081783,124.63314738355936,134.91912148195007,139.13430911054428,141.46116802446664,137.89125946890272,151.5790347835996,154.31563243383815,138.89397897895026,155.4222282109602,157.7162115026391,138.86245700929618,111.50300286931895,148.46234543590174,137.27660709500753,143.44356061182887,146.8981291958246,150.18707030472336,157.26181576242448,139.88529738753746,155.9479633668592,133.70526124688004,163.0756353108763,158.15229174405738,169.65381984152648,170.85158101887234,174.9432553281351,173.11335856835942,173.63569609267162,181.44912856160025,149.75175283546272,154.71016084271224,156.68049858693334,184.28607341295478,186.2623235879912,164.8736603479993
08125,109.03821646147485,89.23025201027546,113.52063493434079,94.78907619854444,95.7693638335341,110.27305567620904,108.619736689195,110.91005287520954,123.8130222546617,129.66634262198178,115.38098022687491,139.40345470753172,134.40278805725572,126.95664230522752,141.90923559063117,148.49803595568613,163.8061098952622,169.9354189520942,166.43143172650875,143.76979004723472,168.7577189863086,170.24336599315825,150.14722752486148,115.42949840113884,162.5505916550067,138.13479197245755,155.4070467477763,157.2653991370364,174.47274245776103,158.9981491926735,172.3178561160642,171.5496771259073,190.7722252680416,188.31108062154414,180.41109689666786,196.8043177079742,212.16622590945536,187.3286917342499,183.74033935215712,179.96634959710315,205.36365784839052,154.12449971997538,186.82647591995485,179.37039285551236,194.28972122767246,189.3488309973437,183.7307460395397
10001,69.25086942781897,62.6421176446665,89.25458039622112,86.67943109394932,83.05856951937912,98.7532697941773,83.4003678229033,72.67020843522388,100.33143015059768,106.08869570316057,67.02492719902288,94.4604601119348,104.86627862596114,69.20497054862648,115.57011972814517,104.57020375963386,83.23367668855796,62.86590625017151,61.06191967574718,104.9451040990656,117.24977016628927,121.86074160125422,128.30014601123543,85.6657989678926,118.38490405750294,106.6793894202766,144.18858882950624,89.37527737575633,95.20312169327813,96.82018872142365,155.91492858624753,164.04416632097218,73.94292606057849,136.26923381749233,148.1011970424868,135.25347792460408,155.605834133956,104.90886154123633,129.8298854906128,153.27195326465173,97.40334429966565,146.52688618501003,156.03587279188577,157.08314150717126,195.3869873004021,181.77951278497278,162.31867333336513
10003,80.05818961251862,71.16743642910441,85.6935293451375,89.00316495313251,94.3772636192537,89.53087520247549,105.00801652127514,75.97366055178233,98.5105736779444,100.96342368791927,82.77591359059997,106.86578413053905,113.45795242385199,72.85989142911949,113.35547710984467,117.9430458467388,94.62979453859015,72.92765950353952,80.75958487137407,97.72559408434915,118.1722738362856,100.25077056678587,114.50415432472217,75.82133262196918,131.24056674847952,100.82871313141199,129.4579465254114,89.2374391216897,125.50523054418255,43.5986258003707,135.2176125844258,105.60545677345854,67.32139861810744,132.92059648785778,130.47325184318254,144.1618381526163,146.067747319012,114.60507775981596,119.78257784395228,149.58425285732693,118.7710949029448,91.91001935813792,112.10747387846277,157.98304427299087,197.8111221418441,165.4464700217752,159.07372322203616
10005,82.38100500862885,49.79246534720845,74.64060411246919,81.03622655261178,69.26072416009383,86.44951749633749,88.35126170041885,39.18733708573151,88.29778647360901,100.31267430550749,50.08773837372563,87.53114707211896,97.86316391086626,67.12983168412043,113.94179091619306,109.32027872838245,75.1508971228399,82.89488721723043,73.26443710652528,101.24437257885933,116.30865533281418,102.3313594297926,113.86552073547935,72.01583229501148,121.12434760687721,111.97030401852449,137.8167530125147,106.87665827158429,104.74647869628282,98.0931998562913,165.8270295749811,142.3703405411311,92.79726757642987,122.27610882597446,138.56527386121064,149.09867804818055,141.50769632152182,91.87977487617123,121.60334297676609,157.66359540596835,130.67686248988883,122.48856657915634,112.58019417266769,173.52923557869724,187.470906796869,172.08383921316099,180.4399526782386
13007,38.78508008713265,50.58820413936908,52.196702476054185,38.021313195152494,56.10454893421172,62.07190257085618,78.74114702466679,57.64265167146613,74.75893301620482,72.27208920165249,81.74712478566524,81.44299781854127,104.23685594241678,105.51565079980247,107.61204211225771,143.02397337493943,91.27790818526006,120.92125246044384,122.9880144690768,110.78197295476797,130.2232448343908,135.83444865688443,132.14165532743482,89.714736258101,138.17964136646546,145.37817201297304,122.23566781073879,135.6902369849268,136.26819339291592,156.73116957450958,146.55933366561317,184.0297703556977,144.81209267847703,139.45250887359515,169.8150330635622,157.52183421984356,153.5951978410905,175.5508412839381,216.78617798574834,171.09050429568427,162.03908346151775,211.79766223017563,213.37100668068226,191.22863283192984,211.76294290562024,207.25691476524818,190.62780711807355
13033,31.48077845157612,48.06607399126127,62.152912873761764,48.934886092271235,52.24593995948424,72.55122461060347,54.411291023687774,18.972558406060358,46.6092948395824,57.63282255938238,40.97866282160041,57.444917214472206,100.5919452240686,59.01061227230882,71.60202011665149,104.07740126136206,42.02414508760196,87.60455483176216,76.3941751257062,85.96897794577148,71.29501116652527,87.07312121767582,89.0109662087463,67.82581367506644,112.9625839284941,75.29679426768192,81.73589170383158,92.14000053009782,71.89029882795427,91.15065223867578,60.642268102701195,123.78762391330477,130.13747263909084,121.32245710507452,125.72703159251375,138.63734883305818,125.25743198146597,133.04034017531654,117.81904628405647,187.27583237036814,140.7985125089375,179.16603955734584,210.95485709699824,196.8907892712588,167.07303750849982,191.06414460626175,189.62697214168244
13037,48.689022975336506,44.77170736368106,55.076993141996994,48.200317510967494,56.247777218674344,46.995316379314,74.0084363554752,21.572119381557055,53.24152572067659,92.24485684731285,47.49317804110977,64.10990060923213,106.56274803204278,81.99268239998075,111.48912332334035,114.2355056909572,84.71001254538226,87.08209342345006,97.10638341309891,115.20373402969557,106.81838840762636,119.63193645057733,124.90902688369373,85.05585837386282,139.3668913475725,127.76075119586898,116.52742341374864,120.44387876664668,125.97262094149265,142.06617028817868,151.90172452980698,171.04037580534828,153.42872107310512,174.01811597582804,170.8628168871479,151.66287509936132,150.78302886447264,166.94518533309036,176.33180133571395,183.491138476748,181.22434431859133,214.2239912917915,211.07809569103793,219.9170405900775,175.07980997011506,207.8242544760423,205.9615668744123
13069,28.879784299294265,44.90565869342161,46.83444756912477,62.8799664810783,49.34612275528771,50.34836075145178,66.18212491271754,28.983702034079545,45.09725507590268,68.71795095380578,35.77164823831905,49.53548740721564,83.20512604737596,55.18581110067361,69.36690260992353,76.2099849447032,58.970930716104135,71.29794715954954,41.04433664230667,88.09325257842389,70.41895380916546,89.61523749219774,73.72474199503151,47.8824151196699,84.6165024479662,104.3460987158493,91.3758134084741,95.08636656484096,38.44039478662579,104.31014883009132,82.17265356498304,129.973354040101,104.46860114713147,126.72494272574738,117.55025562390911,112.3604293730802,116.57385949604017,119.84120445216494,96.4275237777839,130.06302224866954,122.78892449490661,144.58156329430014,165.95168902509312,157.771271906217,167.50970492111838,167.8013698877806,143.3473765119149
13251,25.14838783997532,55.84374818077662,63.81798543271398,54.421206828108446,54.9965757798046,53.818484407479346,69.57467575314286,30.671418599021763,51.20477688358722,84.43365330159924,49.95887298634596,48.65621315697465,78.19745994654596,75.25669749792183,90.18943683033126,91.93142540384267,53.78678857102289,82.23002611390089,52.37556510877512,111.04022358812611,75.87125247360783,94.15734530727927,102.47286892965913,56.06594645434707,90.58076039034086,89.10187310445566,95.39745715179502,101.92805310904328,45.37122641468218,102.98942348129627,78.38493221995905,121.47777072370486,77.45349572405127,106.79868849511254,127.09412944183796,114.90517864273332,112.61968090630815,124.83600721745805,150.5515760449136,106.73526637500085,137.12594845679368,125.42001608884637,138.16477152295496,175.58344792150763,155.316338780316,183.682950060895,175.8280100365288
13253,29.130043748604564,46.16534203722555,48.22150440727105,42.706940382041445,49.654903653445736,69.59223066197987,66.75183811178161,41.13261319824893,86.36385658911684,83.65861694570492,76.47164949312896,81.81818152923319,107.67401597920035,96.69240543034877,113.70348432705725,126.72238006022174,126.26892967531384,114.93625523236236,104.4006227514914,127.59008604485466,129.500733172656,122.3863100704682,142.81862021401093,155.6949012806342,134.3491095958746,119.79049472598992,156.6516270607938,141.87112438198125,137.67256316736263,177.74489017595081,178.08596212951062,160.8748671831965,151.0586081119897,170.14462618211488,155.3179310645159,165.53803124520707,205.7613931771945,166.17626485413595,179.22852033494365,165.98476406158986,203.7476493235574,229.45269569670944,209.1783563630415,196.89242714025127,184.2257141699247,194.13025830006006,192.06073842368576
13321,17.298961007597413,54.770099627805735,61.89641157982969,43.41699962536587,58.781849276703134,62.467879284770106,61.8395664593134,6.039432378292531,58.33742075157332,57.45206941090422,36.31832436494619,52.84312213406671,77.41237381532014,80.50587029995641,90.99253019059711,85.17219975547445,57.51888618535098,91.5053318756939,55.81872437714723,97.6716387025411,57.08643988568646,102.66818444327933,111.56406456510072,68.93482171066495,99.77428371656042,81.34380319261308,99.9896616003448,105.6720444238332,84.44356888888724,101.3255301032546,106.68524803486652,119.0379048434526,120.586040083226,147.5154529855474,116.06645429307935,151.23764509493157,128.23444095896454,111.21609417041867,142.71787758756716,148.5269023952003,160.92813436916902,156.5321238201331,202.0090121857053,192.5084127858501,186.44824535430254,178.09929726962804,179.43114899695055
17001,67.87545814330838,104.66012995672507,104.07486927755205,101.19175399942971,89.61372929669548,93.24519148410062,72.5266848041535,50.823704618599365,106.6479621632742,122.54948264845737,80.97007443941493,125.10025577122671,119.93774642412416,47.20147236028869,102.13338301784401,132.94073352264772,139.64091161856314,117.87201389463311,56.23374727897638,105.76574983475395,114.9434208830159,124.99808161500741,153.1277603485793,121.95063989790657,147.93003103618088,111.5914027303809,134.7389030954996,131.80399587532702,136.0478233912764,121.22658124956475,154.51215336507477,152.34312297818457,133.77446165564214,157.53273023260937,190.23252305966062,142.0680967578814,151.6378666698488,165.99056550895173,173.43087629451404,166.18542472632734,122.61386543921795,126.11150403684721,101.58107380360121,156.39679685529174,211.97665821984646,153.59088282341253,187.55035586644635
17009,67.32019843832819,95.31344039060586,97.16977884458534,95.99306217690035,73.95446473896104,97.63713245717679,91.24583446775581,84.51250752070564,100.98332257531459,112.99865313714376,96.67925017443751,115.90615719447908,120.06007609919679,50.33597284219483,104.58158646336497,125.71516202987326,136.91189945260868,104.983161055687,77.44456607030708,112.43964940728847,112.98344151535,116.3481560029781,134.11191461418903,119.13448653525604,143.25751889665779,108.592938193472,124.18411772364087,123.54826020822992,133.37949143346947,111.3869227684722,163.04579970707357,149.10670655077925,135.1798676374089,154.4663907232223,186.34869162551507,139.65307177486594,150.0423901323098,155.9466021419905,165.3568150487617,168.47525114291284,126.66523730525819,134.6693111897009,68.95707849955289,161.45847154395673,192.11409786654067,157.78994417693906,180.1958828119111
17011,71.60530108609368,105.47461193198077,115.23157931192827,102.56091915042336,90.58266422019207,122.47546402899295,116.58633057825922,119.25342381188173,113.14998229615549,127.65703799163313,111.80067051933842,134.81454947690716,135.40505972258052,91.11020138550779,119.34695043617387,138.26676567086162,141.26372943480578,125.70477717215506,81.20598041045648,115.02962891141905,129.7572543479779,115.54806675956979,143.48365439541968,128.2579502085133,170.85750905496008,123.89833303296811,145.65860477519183,129.7532463741437,160.9463103802985,149.25033531204528,155.18262368520567,163.7156505505812,169.99228877575834,167.34723755801187,190.7676893243798,128.28722638156842,174.16620147106278,186.6490804696522,191.32220552358007,182.50434304270652,169.6082534438469,171.76567426849192,141.38642357440483,188.89330768667443,196.29922147601397,191.14040185632285,213.48684267104838
17015,83.56322966287262,97.71769436725361,110.66905277380961,99.07680172229422,73.17558234594371,113.17375963467858,92.46365409718464,114.0392276484316,118.2004779657125,124.2022445826691,108.3400763703644,127.50042069332986,129.63181329398196,97.6554869485422,126.3850743889224,128.7020710259094,132.71992579488287,130.86796314723586,68.61372583447847,120.80870210081933,131.05171237119896,121.45148849678512,140.78645614830853,112.49143007060084,159.47841919366087,122.14284695390157,142.963638982572,140.82592846268426,159.9551990816094,163.08124135506023,159.88242123535764,160.4598737403019,173.99951288624428,180.01053341386907,184.83107493238683,159.39028786712746,189.71058762868208,188.458608152663,190.05589278727055,183.09468467655404,185.10348366406288,189.56853095642654,134.2887173580337,193.04225615507332,194.61845640704584,201.0900082393662,224.47633386341192
17017,73.87794522936667,107.67566654624825,121.38870266287198,107.72364639171386,88.75265698186304,125.41911947699568,109.17226462985998,105.67949160514276,114.33759820765927,129.04002448632852,95.10987078172226,138.52288528713575,141.70496142002753,79.70882581465779,121.8408199304436,139.1502333307573,152.25907236201462,138.2450528066459,91.79271700163596,118.83216634522712,128.66134941166212,140.6107034676435,154.3288402698868,148.0340713334531,166.8685632572015,122.1480153264676,146.80033105750582,126.5184343941546,145.84395781333137,143.70676305545237,164.89605075133557,153.03228092809368,162.79241551173365,183.50944876261232,190.0234570112957,143.99963579072246,167.5538293938367,182.37321882633086,190.2117697494738,179.94283860503037,154.066621035352,158.2024072074491,111.78480328384758,188.07380141789352,215.19703990527412,168.18540873985455,203.59386160952266
17019,97.52436589850629,127.18466558109682,125.51149269161316,118.28224521296829,91.56438897093514,135.14994759563376,133.97877509378523,113.28725049022326,128.5718404486194,143.40970434257088,86.05371133137014,134.73731581844004,142.04823159062087,91.9811136831142,123.46118438294467,157.50379090266375,144.34605315662398,153.50076610468344,81.03301939664033,139.1416913916263,140.83526284916104,98.24978285811196,165.93474509146168,137.3990103282356,170.829141838074,108.85679645619945,143.97824657962897,133.80134431729493,138.0490528695814,161.51976300017307,146.24846989410125,159.30975818204377,145.1770846055256,169.6172196634419,182.69894426969938,166.98369909576775,174.01538946102582,190.81131664310163,179.50509769135164,189.15719719220502,167.49375013028015,149.88212614432024,107.39607221012574,182.40785579495335,212.48193255592224,194.3674723852333,212.68049157313266
17021,83.55120629447534,115.02342854447672,129.14719520144777,120.77008721645744,100.65906446670554,132.301095263767,128.73680430944992,117.33862426957648,115.19359795513265,140.27798865200162,102.37256817574027,145.38451674669727,146.36247668677828,96.25351198642589,132.65109898324715,152.98765643383527,162.90132126447006,150.311029730558,94.96463722755124,135.37374945263468,143.04311942910408,133.94281245435718,171.3046725766335,160.99864731259694,180.04248265729882,132.12075132699894,153.05206946175844,139.6368387551945,153.10846126527392,146.8506618819058,175.3202521482056,161.9495735771554,148.9639470058608,182.63850508141678,191.5351137183479,170.32763972751965,173.73078867975693,190.48411130630186,180.02636264316908,184.0454381707374,167.84910860631183,156.0980959894757,102.90310640135868,196.75636610263547,221.23854663569506,174.21484722086296,212.9887898077778
17027,45.808328299882696,75.33555482435557,67.760254889487,79.04516062710208,65.20286582907927,83.43621848079414,47.3295779986519,84.5324780906654,87.74806334062714,111.25038316616475,59.71869768857145,101.11860259556661,106.25455193018878,42.23507084806063,75.39109906271564,105.15117415227759,106.553427021067,124.14462420123708,79.17672395968381,99.63645147940792,92.7512333725433,85.43344603332221,122.93860031902796,126.89709773351673,116.62465336240277,93.54501160631163,106.0227886246927,114.05910658304906,119.02545855669905,124.10946491975191,141.44998490438542,144.6495476830813,89.39490952147253,129.98008778022336,160.65038044756992,123.7482131683621,121.21541949209261,128.72344693770194,163.31070847087204,155.7057802123955,147.92878300159086,142.09827414098618,35.21785697157752,165.12007094768626,193.50285854114094,171.8385590682244,153.49303169627998
17035,67.26553200816421,101.01396785523985,102.34841910450348,101.46136387022985,69.40560580860055,103.26296495588306,100.72409979061547,108.4158740856754,115.62844338984203,118.91847600219505,108.67679808288567,119.79429815956642,122.78318993946802,51.53969987452388,97.42961812507782,125.33246214370945,136.9768913753959,150.69859871106863,77.62874573760544,121.6838801747952,127.64839222007751,98.61330404956202,151.78823962238272,134.8933347998107,147.17601205177024,115.71007069837925,117.58192519425285,123.3477535287454,126.91804021167994,109.45629847486836,143.9211805301054,145.48923997202874,111.456325211744,158.2627219896275,184.19553928552443,145.4120109811011,150.87338355221164,169.07679881086887,158.02627549726165,165.28859639184714,152.96825011557442,148.43527048536095,69.17458697634044,163.61605997197415,198.84994094948266,153.28659253126543,176.10679662786086
17037,85.91164968088529,109.50509894208497,107.7942306971303,106.51210232961122,81.16339856224089,119.5276612381875,112.3052814379431,125.22488242358318,122.03155808273364,132.6331428327381,126.60390590474448,136.94632454988354,140.9152884209019,109.18884249506883,129.31781948095866,148.06878747046915,140.69202622699214,142.7673644534023,94.85854375542819,139.73771807664758,137.08293077466936,113.3822730331385,139.54764147706376,116.85844867551613,169.56014150185908,126.16171323399004,139.5970461341981,142.97277031919953,168.31884907090378,162.32318395765466,155.14894211958068,150.73872040161316,140.9740824052428,171.56754467697053,179.9336728286763,130.4440745236639,187.55173001541613,192.2194948819645,192.35244965522978,168.38944444922578,179.4898293267036,181.4281415554641,143.90909369424952,191.3661803233312,189.20641094948175,191.347010248724,214.76409107225197
17041,79.47432396334202,117.81311361900053,116.02618105760875,118.38421160286636,87.05072537054028,128.6693340936823,127.44711816320334,121.35899950896356,130.92881943514834,138.3373621429424,77.88078651537745,130.2449760732278,136.93418341069724,86.7268847508766,119.07200879212441,148.30307880674113,144.17742599079727,154.08198704795353,87.1724070906217,133.23166497749267,135.2711964427774,112.9458592940769,170.66310239995192,153.45450394223835,164.19615986294843,114.7889135431977,129.2549726145927,129.53019028444004,138.0053691881097,146.47289130085696,152.48562322400758,160.04022469954015,133.5382293360708,171.5712557725053,175.3337143287431,164.04225023738596,177.2988857827795,182.88453292756847,173.16543594019456,170.80303476017983,163.91546370170622,161.90358643368,106.04657494561734,179.4318725357094,223.52197324470362,200.29298095600677,198.037660672296
17045,84.25934290424483,108.58700804246713,112.63532146460611,115.3150377369103,83.0595777058374,130.77331411439428,122.42503299218495,110.89588842632685,115.55889025831738,127.54706463284936,95.73434443831795,124.16663096078337,137.1640448039007,93.48251523309825,121.17029469873805,141.12929056298884,141.94856076051798,160.2835697372376,94.47144102119597,136.2119998160344,134.95357699657177,103.68309434811752,162.99406230952255,138.1993663527363,163.43337244502436,123.70765843892637,133.50395598584814,133.24266523568656,141.0923345346827,146.63029909806014,149.98167726361322,162.67889358650748,136.67886085542744,171.0329095168731,172.82396762494287,155.47010425094018,169.41631151412253,170.29578843101427,167.17828195084817,178.9149717153611,160.3308552963431,150.72092968623215,90.62191143230453,181.61808172855746,217.9105426340142,171.06197259319208,193.9845905718782
17049,63.99923643324806,87.80015866126526,90.08190327940058,85.2218283397249,69.7980150933323,95.40316724190312,78.9911624544119,101.44634151980175,99.51982184817966,112.90227360772604,72.52235375865646,113.79855048797407,117.4319016239611,43.72023461310608,89.21076495283715,112.09815099191735,132.86674483848725,125.91017749472195,86.01941199300472,111.44728903581706,108.57472646813356,83.13711349676512,139.0473846142919,126.46637240649135,135.98954288654,102.20431475914235,81.8506062771225,116.2254935824059,129.32774649734694,111.51312440550565,153.33297798729984,143.5311234508318,101.74786539466723,141.6260035612045,177.68855054539733,109.82408365734017,134.64025013645698,151.4548603426762,167.09269157022425,158.93109518514157,168.7071795816831,149.32557141093983,15.463353270358667,168.72507811936364,183.88622953259343,158.42866961295576,176.37307393157613
