fips_code,years,y_true,lr_preds,ffill_preds,yr_mean_preds,county_mean_preds,euc_idw1_preds,hav_idw1_preds,euc_idw2_preds,hav_idw2_preds,k1_Nearest_pred,k5_Nearest_pred,k5_Weighted_pred,kRad_Mean_pred
17079,2007,39.0,44.24368906406153,48.0,37.32127659574468,41.853174603174615,41.38816982167111,41.43066196244897,39.791240406633314,39.65918414735261,46.0,35.4,35.85383281729179,39.417073170731705
17081,1971,20.0,21.052220895405526,20.0,30.306382978723406,26.614240506329132,27.65830590757769,27.65682847993634,26.093192784734637,26.178458614233303,22.0,21.9,21.874743421962325,27.775757575757577
17083,1987,37.0,37.34268476061402,37.0,40.33404255319149,34.936261980830636,35.373504200005186,35.44689482062212,35.379488851906444,35.31327362929283,38.0,34.08,34.55545713369713,33.98888888888889
17085,1976,27.0,33.11930646672886,32.5,43.272340425531915,25.384810126582277,27.364785734640634,27.374532793699622,28.87659657359873,28.906690747593075,25.0,28.660000000000004,28.638911384567184,30.893333333333338
17089,2003,36.0,48.104947834039535,41.0,43.38085106382979,33.97749196141477,33.769618190680916,33.646466868492496,32.822703622392424,32.830918964026125,35.0,32.8,32.66755469633187,30.81176470588235
17091,1988,17.5,38.725180296260646,39.5,40.88510638297872,26.80221518987341,26.71640551795152,26.838621074500406,25.730947111131215,25.96328351153211,23.5,23.28,23.18289082717484,27.064864864864866
17095,1971,39.0,35.71354070825896,35.5,47.2063829787234,26.614240506329132,29.656987346142515,29.801260890063848,33.70140731261875,33.9363559956905,39.0,38.0,38.071398941004446,35.56938775510204
17099,2003,34.0,49.163866440209745,45.0,44.53191489361702,33.97749196141477,34.26850242075593,34.226906845009935,34.48080648227427,34.57146918321898,36.0,35.0,35.24210164396306,33.73863636363637
17103,2007,49.0,51.37555773473878,53.0,44.1468085106383,41.853174603174615,44.65626401187273,45.00803747064614,48.09191599866907,48.28624973081333,51.0,49.6,49.86390509459312,50.34222222222221
17105,1990,44.0,41.44264991581406,47.0,43.13404255319149,35.05136876006446,38.101471805270165,38.30822136731633,41.338602063524924,41.486800342990584,43.0,44.7,44.6387878254843,43.345238095238095
17107,2010,57.6,54.53395507459004,51.0,46.12340425531915,45.21712,48.1637237975886,48.21878921664941,52.43381490046863,52.30482946987482,58.1,57.220000000000006,57.23701242888409,53.772340425531915
17109,2000,45.0,48.62992184454299,47.0,45.221276595744676,37.45110759493669,40.30169694738571,40.385855970690926,43.55155358891699,43.43424043969798,45.0,45.4,45.33441551469564,45.02916666666667
17111,1980,36.5,32.63881230316633,35.0,39.253191489361704,29.29746835443038,32.730369010712366,32.988639964785136,36.26916719743629,36.43324030090333,39.0,38.58,38.76519798525607,37.228125
17113,1993,47.5,46.686064044050795,47.5,46.95531914893617,33.290634920634915,37.70515411959815,37.80494093560226,42.548699649175845,42.58872516284103,47.5,47.0,46.96608497028986,45.30444444444444
17115,2002,49.0,51.28925624452836,47.0,46.27872340425532,38.05431309904151,40.478293805017344,40.588211255137374,43.73398346117043,44.18799548183016,52.0,47.0,47.41887546322391,45.24782608695652
17117,1990,34.0,39.51152700427406,41.0,41.208510638297874,35.05136876006446,36.033040979252256,36.043094792937474,36.30412569574736,36.20234930506705,32.0,35.5,35.21597783194216,35.45238095238095
17119,2015,55.1,45.27640173719976,52.7,36.58723404255319,50.004166666666656,50.63832545089573,50.53630450347035,50.69615640038913,50.56344280113616,45.8,51.82000000000001,51.427327138860015,50.53846153846154
17121,2005,43.0,38.074232565117086,46.0,32.327659574468086,43.57907348242812,43.76182625209662,43.791194988380234,42.87542210063798,42.85819098361822,40.0,40.4,40.32036147783471,44.3
17123,2001,47.0,48.257123998289444,46.0,44.4595744680851,39.45314465408802,42.40120229849025,42.509842795544834,46.4204912971336,46.333714939210516,48.0,48.8,48.8413780979988,46.95116279069767
17125,1995,38.5,40.833675864490715,44.0,40.10851063829787,35.926399999999994,37.978456260390665,38.01939293109524,39.86439204494885,39.82263948566817,37.5,41.2,40.918810823316825,40.6468085106383
17131,2011,52.9,53.19808541973498,52.9,45.255319148936174,43.5489731437599,47.44325921103062,47.5867112607514,53.0967401202876,52.88694018388455,59.4,56.260000000000005,56.491378117774104,54.011764705882364
17133,1981,34.5,31.648592595378318,29.5,35.34893617021276,32.245238095238115,32.735882288295855,32.71409635541183,33.23667775710412,33.06418345149904,37.0,33.68,33.426798879834365,32.607692307692304
17135,2006,47.0,46.68658969971591,45.0,39.97021276595744,43.32171156893822,44.532702348754995,44.663330245937075,45.68759450430066,45.79155382651947,47.0,44.4,45.166531921842804,45.54545454545455
17137,2002,51.0,49.49650008381923,48.0,45.59787234042553,38.05431309904151,40.730114714989774,40.608813646337914,44.3227751498104,44.11838414072435,44.0,47.6,47.22845349759621,45.0775
17139,2012,45.5,57.00612864194204,48.4,45.90425531914894,41.46006339144218,42.10626812966455,42.08183562869685,43.4166299305426,43.48838833940876,46.1,46.42,46.31728456691198,41.03863636363636
17141,1989,45.0,42.48191633178385,29.5,44.702127659574465,32.91799363057321,36.36608262429061,36.443322989123175,40.34688959559789,40.298256930092194,44.0,43.3,43.143636843913065,42.44418604651163
17143,1973,34.0,33.41273086687738,38.5,44.708510638297874,27.588871224165377,29.84147743149796,29.948911313196984,33.289885147394266,33.31412885027321,37.0,36.8,36.8841485191941,34.54255319148936
17145,1996,28.0,31.840526598006818,26.0,31.027659574468085,37.746909667194885,37.27582986009317,37.28684597660746,35.158576873512104,35.17591015758893,32.0,31.8,31.87945209444734,35.40666666666666
17147,1986,48.0,43.084785155160716,51.0,47.91489361702128,34.422698412698416,36.78301490404766,37.02256668678381,40.54532817212136,40.680025876182825,45.5,45.6,45.533219375824544,41.241860465116275
17149,1984,29.0,35.66173127531306,25.0,40.04255319148936,29.049920255183412,29.59368325631705,29.547490163296075,30.36291751734376,30.27250415620834,34.5,28.919999999999998,29.64440815252861,31.121875000000003
17153,1974,21.0,25.2916472154169,25.0,33.84468085106383,23.154920634920614,22.871717864190394,22.93028393215481,22.001821059897402,22.139095233686277,18.0,19.380000000000003,19.26428536641927,21.384615384615383
17155,1992,44.0,44.58141090801564,45.0,45.34893617021277,37.49102362204725,39.92729691206105,40.07155392199739,42.9113095036405,42.94194925852133,44.0,44.3,44.16444442471163,44.44772727272728
17157,1993,36.5,33.122184445388825,32.5,33.285106382978725,33.290634920634915,35.30901316617748,35.37798644047266,37.14128251438342,37.141390383726836,38.8,38.160000000000004,38.11243980434715,37.59615384615385
17159,1971,24.5,24.10577295773544,18.0,33.782978723404256,26.614240506329132,28.324938807106303,28.288122166753237,28.378055251455514,28.059662558303835,28.5,25.1,25.187483673349966,29.63888888888889
17161,2008,48.0,51.16645793526163,53.0,43.98723404255318,40.40192926045016,43.190974640660514,43.22132581499905,47.25462467103893,46.99764066274311,51.0,48.0,48.61527236597075,47.67
17163,1972,33.5,30.100373926422208,28.0,36.90425531914894,28.207777777777768,29.194786270931047,29.172586469081033,29.85657337027081,29.673376785461752,28.5,29.6,29.53956844281717,30.6
17167,1971,38.5,34.71185130082404,34.0,47.255319148936174,26.614240506329132,29.277195030683497,29.41337450736351,32.49512980751012,32.78103748250748,37.5,35.7,36.015748036738344,33.77173913043478
17169,1974,17.5,31.071388336966265,29.0,40.11914893617021,23.154920634920614,23.895897954672357,23.925095131627383,24.576252838709465,24.444582010020337,22.5,23.1,23.22259538949096,25.60238095238095
17171,2010,52.3,49.12671899708505,51.0,41.52765957446808,45.21712,47.47448251398456,47.544770038383305,50.71023275940974,50.858782837273296,54.1,52.480000000000004,52.755035497288,52.01351351351351
17173,1982,37.5,34.78751476737875,40.0,40.836170212765964,32.68482428115015,34.72229732963889,34.83460770985744,37.16784486607942,37.30868038025664,42.5,37.8,38.20614261872533,37.7
17175,2004,56.0,52.31969359696211,36.0,46.90851063829787,43.29999999999997,46.37810424409589,46.5957086367265,50.282006414264856,50.43868287701798,55.0,53.2,53.27899113515173,51.59800000000001
17177,1981,41.5,36.8955211251714,37.5,44.1063829787234,32.245238095238115,34.92364368220282,35.04807503637049,37.65937527139515,37.710849611870216,36.1,39.62,39.553754993956396,40.048780487804876
17179,1984,36.5,41.71685361802179,36.0,46.94042553191489,29.049920255183412,30.866469191781896,30.900299276786836,33.40357858286579,33.294636682294055,34.0,35.2,35.19770829527784,34.387499999999996
17183,1978,37.0,35.028605326600655,37.5,43.99361702127659,30.330351437699715,32.17392819532669,32.38399565956508,34.93333929806762,35.22770421678447,38.6,38.760000000000005,38.67033237965145,36.490697674418605
17185,1994,39.0,37.53874424878518,39.0,37.297872340425535,41.67503974562798,41.87183178604894,41.848117930275805,40.731669431315744,40.56640525904315,39.0,38.68,38.69510585516332,39.5
17187,1985,47.0,43.73812096038148,39.5,47.80425531914894,34.81380952380948,37.34395607802477,37.60375246233507,40.50011265221011,40.81052967458052,42.0,42.739999999999995,42.76337680157244,42.54285714285715
17189,1999,30.0,34.341934407386134,35.5,32.325531914893624,37.15977742448327,35.9041596954261,35.844675800885796,33.40150992742392,33.40920812522664,35.0,31.4,31.156786071800298,34.00882352941177
17191,1979,34.5,24.94573866323617,21.5,32.02340425531915,33.08853503184712,34.03812428217838,34.01405369775194,34.248766028639054,34.20095148531357,31.5,33.3,33.18713567536166,35.86571428571428
17193,2001,41.0,38.16390123273163,39.0,34.742553191489364,39.45314465408802,40.84857166448381,40.87938147151215,41.79838208952252,41.90125384955368,43.2,42.32,42.263942682195584,42.13214285714286
17195,1978,35.0,37.084394160861166,43.0,44.770212765957446,30.330351437699715,32.54857095254004,32.69781722860307,34.824911104819854,34.93808490028585,34.0,36.46,36.26124765621954,36.40612244897959
17197,1979,38.0,31.370705083334997,29.5,39.06170212765958,33.08853503184712,35.19559216553853,35.30373754314526,37.64647720962434,37.71598311481292,39.0,38.44,38.861209461186974,39.64411764705882
17199,2000,38.0,33.049774444465015,28.0,30.136170212765958,37.45110759493669,37.51516119886701,37.57379188488466,37.23985199545718,37.464861526236035,36.0,36.4,36.250943723146776,38.15714285714286
17201,2015,54.9,49.809932420589234,52.6,39.817021276595746,50.004166666666656,52.46006022995239,52.539353546183996,55.483501842032275,55.55822343000409,58.1,56.88000000000001,57.19515305911265,56.563888888888876
17203,2013,56.9,56.78087733173868,46.5,46.49574468085106,45.61679999999997,47.7656551557597,47.80403302850716,51.67629035960748,51.518700883144696,54.0,54.720000000000006,54.65507927236601,53.713636363636354
18001,1990,42.6,38.607900531019254,33.0,40.37021276595745,35.05136876006446,38.17995214798406,38.31953218048642,40.47370022003513,40.76448414563412,42.6,42.14,42.216739406378444,41.1265625
18003,1997,45.3,41.850990804299954,37.2,40.28936170212766,39.48887122416534,41.76807785354984,41.903621855191815,43.43998244634948,43.57579117656368,41.6,43.940000000000005,43.89729638982527,44.64035087719298
18005,1985,44.2,36.638037141207406,40.1,40.761702127659575,34.81380952380948,37.72291055956268,37.76817685683874,40.5967724059961,40.589328203537555,39.2,41.0,41.23589957861908,41.833333333333336
18007,2011,49.6,53.24957825679485,53.4,44.46382978723404,43.5489731437599,45.662328850997184,45.905612296144625,47.775611582294985,47.9955762749973,50.0,47.42,47.881174419505356,48.86904761904762
18009,2003,34.3,45.73641165381969,43.5,40.319148936170215,33.97749196141477,35.904653845550854,35.85084835326921,37.429680681132254,37.39036662194733,36.6,37.0,36.95820493372931,38.834920634920636
18011,2008,52.0,51.11916229970291,50.5,43.9659574468085,40.40192926045016,42.63601145652082,42.704340134159125,47.32459471486376,47.186025377427924,56.0,52.5,52.32818397696071,46.28
18015,1987,45.4,42.87164312102027,39.7,46.661702127659574,34.936261980830636,37.59351385880152,37.80358628866135,41.548731216986084,41.61737475461999,44.4,45.2,45.17502157287767,41.324000000000005
18017,1990,41.6,42.64627638906882,38.8,44.31063829787235,35.05136876006446,38.499266235480974,38.63920463251718,42.12401980986887,42.179292904051906,42.6,44.14,44.11930340325589,42.14905660377359
18019,2007,25.2,41.25556603239852,42.8,35.57446808510638,41.853174603174615,41.03731535876456,40.96691343396946,38.09017978319337,37.604748431655516,26.6,31.660000000000004,31.020768604829286,36.59047619047619
18023,1987,46.4,42.5927989306997,40.7,46.29574468085106,34.936261980830636,37.497424876263786,37.68000014138247,41.31487215087462,41.409078384254734,42.4,45.42,45.28646519525641,41.42830188679245
18027,1976,37.2,31.69568884723526,32.7,40.3468085106383,25.384810126582277,28.26275448426714,28.239974540521093,30.728321532423088,30.597583056389013,32.0,30.439999999999998,30.427069027614365,32.736363636363635
18031,2009,53.5,52.71424476546622,48.0,44.64680851063829,45.04416403785489,46.67006995906305,46.75209100435452,48.94619977789622,48.99273258139713,40.5,49.5,49.279187626536284,49.888888888888886
18033,2005,41.9,40.861616066907914,45.6,35.69787234042553,43.57907348242812,44.03014999494744,44.20224424751445,43.37494265318146,43.466106540795366,42.4,41.9,41.98633686696541,44.333333333333336
18035,2002,44.2,45.56235587758681,50.6,41.306382978723406,38.05431309904151,38.692815217996824,38.87009864392871,40.287269262324095,40.490311242860386,43.5,42.339999999999996,42.798392944539785,38.71333333333334
18037,1999,33.5,42.29870594560521,38.0,39.193617021276594,37.15977742448327,36.063811697674474,36.00585148201555,34.17525095194142,34.002642701436216,31.8,29.52,30.16091527964485,33.808
18041,1977,35.4,35.11874940461439,35.1,42.60851063829787,32.12605965463107,34.11885997904892,34.2239165304817,36.3875514111161,36.58029824199024,42.7,38.160000000000004,38.50321541258051,36.17090909090909
18047,1979,32.0,33.28275411944992,33.4,40.59787234042553,33.08853503184712,34.00279222241728,34.097796200794036,34.1537164688804,34.26899561864291,34.1,33.64,33.631117729294154,34.69583333333333
18049,1985,36.2,34.90744314266021,30.1,39.19574468085106,34.81380952380948,37.911322008922916,37.95546679011126,41.14900135760594,40.81002235701754,49.3,42.82000000000001,42.93554948330005,41.02857142857143
18053,1980,36.5,37.23294170894087,37.2,43.159574468085104,29.29746835443038,33.015617338341606,33.14894263510577,36.25534988935809,36.27950236293531,34.5,37.379999999999995,37.17256570325563,36.596774193548384
18057,1997,46.5,46.14526615723355,37.7,44.27446808510638,39.48887122416534,42.018132301033425,42.09775151316519,45.376755364864785,45.139747621066256,51.8,47.040000000000006,47.36682764683443,45.07115384615386
18059,1993,52.5,42.227129104381106,42.5,42.43617021276596,33.290634920634915,39.51189257703022,39.37649128688442,46.54930693498157,46.19653642967744,52.2,52.239999999999995,52.45733300008804,46.2351851851852
18061,1982,33.9,29.66765803439148,33.1,34.2063829787234,32.68482428115015,33.7524229908773,33.68793373421792,33.83221982594262,33.72686607991951,29.8,31.6,31.232422366793624,34.425
18063,2016,61.7,51.96320302253196,52.0,41.64255319148936,53.80460317460318,55.74017995197664,55.88857882350587,58.321908584924856,58.41880573421318,58.8,59.879999999999995,59.62431725019454,59.40980392156862
18067,2002,50.4,50.50498072158996,52.2,46.33404255319149,38.05431309904151,40.15970150794155,40.239316168141066,45.09078461552967,44.87415331016874,52.8,48.62,49.106187559613666,41.57636363636363
18069,1986,37.8,37.76496104717103,40.2,41.20425531914894,34.422698412698416,36.09306437306198,36.34448122088422,37.314229016504896,37.614968611069045,42.6,37.56,37.85164021726279,37.635
18071,1995,39.9,37.98704049383639,43.5,37.295744680851065,35.926399999999994,37.35670760464399,37.28572658648181,38.725502049247055,38.65265964151172,36.7,38.5,38.452781965369915,40.12580645161289
18073,2013,52.9,49.20839908177243,49.9,40.95531914893617,45.61679999999997,47.7789349776647,47.818402204612646,50.03859310486866,50.09391501191474,53.0,47.98,48.348502073399935,52.81219512195123
18075,2016,58.9,50.36019027856628,43.7,36.99787234042553,53.80460317460318,55.4229443823794,55.62338454004139,57.626372740756175,57.856045404900144,63.5,60.28000000000001,60.38029327322055,57.36615384615384
18079,2010,39.8,46.66674033570234,44.5,37.782978723404256,45.21712,45.91950219378278,45.94590072116286,45.43430172315512,45.12046612211738,39.5,41.839999999999996,41.933839773237864,46.8764705882353
18085,1997,46.9,41.683629063592775,35.2,39.795744680851065,39.48887122416534,41.86102663932169,41.98706111289583,43.97492035045644,44.01223373429134,45.8,44.620000000000005,44.81906584335637,44.21153846153846
18087,1986,35.8,35.04912890690366,36.2,38.83404255319149,34.422698412698416,35.47143504699581,35.64335571634466,35.25872706278881,35.28462437685455,35.8,33.92,34.08598309227475,35.56078431372549
18089,2010,46.1,46.10262922247421,45.0,38.37021276595745,45.21712,47.57207565844349,47.72011465654553,49.20545832783606,49.125940615913755,47.9,47.5,47.57748112162315,51.758823529411764
18091,2002,36.3,44.031754428446334,47.1,39.50425531914894,38.05431309904151,39.801111038443054,39.879135463974386,40.86741838974656,40.483912622294525,36.3,40.14,39.338628207027575,42.65142857142857
18095,1981,38.9,38.87122764793264,40.0,44.97872340425532,32.245238095238115,32.444762036947004,32.62667178795296,32.94926963321701,32.95775410579936,28.2,34.459999999999994,34.27915437800072,32.54821428571428
18103,1974,29.6,35.029616697852816,35.6,42.85531914893617,23.154920634920614,23.884039460247752,23.976402388544674,25.139690168239937,25.302025482033038,28.6,27.020000000000003,27.135792034151113,24.1875
18107,1973,38.7,33.96633655690994,36.5,45.34893617021277,27.588871224165377,29.146974171299206,29.30934951763514,32.04805000216401,32.209331213488774,37.6,35.8,35.88460762090458,32.83877551020408
18109,1980,36.5,35.45308427782072,34.1,41.02340425531915,29.29746835443038,31.9469284881771,31.998537933232637,34.74793082450923,34.65026179467688,37.6,36.44,36.40864874799352,35.823913043478264
18113,1990,39.6,36.6456935630099,34.9,38.28510638297872,35.05136876006446,38.154114359822785,38.232944436028674,40.27287068309036,40.21448556622887,40.6,40.2,40.22087934006549,41.22037037037036
18117,2013,53.8,49.08042014699345,26.5,37.793617021276596,45.61679999999997,47.311921816953976,47.18636473769629,48.81102108141569,48.518871908113496,42.0,47.900000000000006,47.84948492417291,49.448
18127,2013,48.7,50.25128956962908,54.7,39.889361702127665,45.61679999999997,47.48335028019174,47.45025382118003,48.85188910640892,48.47295100261968,40.0,47.980000000000004,47.32112523087672,52.03243243243244
18129,1981,32.1,32.48642611360776,30.3,38.62553191489362,32.245238095238115,32.09629872664176,32.08954607959828,31.40691809693475,31.197442671345975,29.2,30.24,30.141737399893767,31.124000000000002
18133,2008,44.5,49.42872547721288,49.5,42.17659574468085,40.40192926045016,42.3221299321678,42.38838866071159,45.37340966536742,45.19246119468007,45.0,47.2,46.83720551500654,47.42
18135,1978,35.4,32.13312135765682,35.4,40.327659574468086,30.330351437699715,32.035023675416475,32.28548847998148,34.05855146772157,34.563949581145444,29.2,35.0,35.052338806452646,34.76825396825397
18137,2016,52.1,47.014678072940114,45.4,37.34468085106383,53.80460317460318,54.947729652674624,55.00229049245649,56.528523904613124,56.403155724733956,61.1,57.339999999999996,57.182597864578554,57.18717948717949
18139,1989,38.8,42.96069556843656,32.6,45.09574468085106,32.91799363057321,34.35800470318706,34.44849140631875,35.91101048540217,35.92741076483721,35.9,37.82000000000001,37.64522716347341,35.42115384615384
18141,1982,36.9,32.36290059444559,33.1,38.625531914893614,32.68482428115015,34.62553170682998,34.6486965139416,35.79475421987907,35.66327479966834,35.8,34.66,34.47797002680827,37.12
18145,2008,50.0,49.9964282336025,36.7,42.62553191489362,40.40192926045016,41.65702688970693,41.737617109902615,44.13825325558842,44.123970692219125,50.5,46.5,46.81897507941038,43.604166666666664
18147,2008,37.5,43.807669460262105,39.4,35.9,40.40192926045016,41.201133085420835,41.194508896923146,42.28459074547074,42.193595002471895,43.0,44.7,44.50445318098705,41.705882352941174
18151,1974,17.8,29.53191612492526,30.5,37.07021276595744,23.154920634920614,22.955325595435838,22.943356824873817,21.233302747086423,21.200362472966766,19.7,18.94,18.969191869705064,21.858823529411758
18159,2007,55.7,55.29600392253019,55.9,47.351063829787236,41.853174603174615,44.09285855213916,44.3467460881238,48.47559754677744,48.431157580213274,52.9,50.559999999999995,51.207577761767716,47.047457627118646
18163,1979,34.1,31.990328988441092,31.3,39.07234042553192,33.08853503184712,33.68728999726739,33.64492608201073,33.80140044402758,33.683471595077314,34.1,33.019999999999996,33.196522478378235,32.836363636363636
18165,1978,36.5,34.454697317716864,39.5,42.695744680851064,30.330351437699715,32.044304088995524,32.245589428774835,34.73082390861887,34.98727027599013,38.5,37.42,37.56170067432917,36.56976744186046
18169,1984,33.1,37.64114858433345,30.0,41.58936170212766,29.049920255183412,31.75074151808364,31.801308982599824,33.71695535657912,33.69360513677585,30.1,33.3,33.14506329772956,34.77457627118644
18171,1987,40.4,40.52164961850485,35.8,44.236170212765956,34.936261980830636,37.153782451814614,37.41248860980839,40.014267541002894,40.19646731807798,43.4,41.040000000000006,41.32163911081005,42.07380952380953
18175,1976,26.8,26.572847770785984,20.8,35.16595744680851,25.384810126582277,28.52389372857486,28.46144220639615,30.919286742309545,30.78673239447266,26.8,30.359999999999996,30.10585478248081,33.65217391304348
18177,2007,41.0,47.923882173232414,51.1,40.90638297872341,41.853174603174615,42.77802139038967,43.00046460577657,43.097799642409356,43.29909333110629,39.6,42.82,42.48432007635465,45.429310344827584
18179,1988,25.9,39.14735719979967,41.4,41.81702127659574,26.80221518987341,26.697963291270664,26.71505063755176,25.759752149061818,25.729963110960032,24.9,24.160000000000004,24.03388215289068,27.12622950819672
18181,1992,45.8,42.90345426654585,38.6,43.659574468085104,37.49102362204725,39.80394123203256,39.95558504744518,42.690418659614025,42.8566802378241,49.8,45.839999999999996,45.92220338974955,43.393478260869564
18183,2003,39.1,44.40595942440132,38.5,39.2063829787234,33.97749196141477,35.323944837170366,35.2076775477219,36.6764174054197,36.530860729652794,38.4,37.5,37.49757572985391,36.605555555555554
19001,2008,45.5,46.54551164418535,53.3,39.94468085106383,40.40192926045016,41.905011280810456,42.08798054456153,42.51363536851581,42.735336289342314,42.0,41.8,41.805407187216645,43.02439024390244
19003,1986,40.0,35.25631147388583,38.5,38.814893617021276,34.422698412698416,37.00869376905609,37.17956118869965,39.346907822586566,39.35558343670538,34.2,40.739999999999995,40.61994773778304,40.507894736842104
19005,1998,52.6,43.771847626807926,45.7,41.37234042553192,39.35388272583201,43.61325857498375,43.82793309702197,47.44942912133136,47.3453246593753,44.7,50.36,49.69005099041958,50.41621621621621
19007,2002,40.2,38.62155084098572,41.2,34.93404255319149,38.05431309904151,40.75183991169487,40.67484130158358,42.35214818060487,42.11147190774293,40.7,41.1,40.670830471948335,44.432352941176475
19009,2003,30.8,48.00906885160248,47.7,42.71914893617021,33.97749196141477,32.85673246640473,33.040062460412436,32.086831259389704,32.18842979827495,32.5,30.619999999999997,30.70133974072996,32.733333333333334
19011,1991,44.6,43.45277998631718,45.4,44.61276595744681,35.05191082802546,38.07457767875981,38.23163292935672,41.54811959860723,41.65134019184215,43.4,43.839999999999996,43.81159698311857,42.98703703703704
19013,1984,31.1,39.408107654118226,39.7,44.02127659574468,29.049920255183412,30.325695619699847,30.500937799273256,31.685524567670424,31.885813408902546,31.0,32.760000000000005,32.61222849567111,32.991836734693884
19015,2012,45.7,50.78344824937108,51.2,43.03404255319149,41.46006339144218,41.872138224112625,42.100147146139356,43.049193634235166,43.327487830857535,38.3,43.959999999999994,43.83202522421203,44.34423076923076
19017,1996,43.3,44.704034539504164,50.9,43.291489361702126,37.746909667194885,40.17139010630706,40.312858682878925,42.540471238291346,42.83128071480129,39.8,44.019999999999996,43.93073612651065,44.18775510204081
19019,1976,32.1,34.521462043111455,32.8,43.0936170212766,25.384810126582277,27.12115896679805,27.213782595691114,29.529245883194683,29.581301966413385,31.9,31.68,31.65545476951403,30.866666666666664
19021,1996,46.3,44.34001257326702,49.1,43.204255319148935,37.746909667194885,40.50484059703859,40.63359772412833,43.15161867452201,43.359546416721095,46.4,45.36,45.330686015975886,43.88000000000001
19023,1972,33.0,31.233454729584878,32.0,42.43404255319149,28.207777777777768,30.85662484163021,30.9682156664904,33.295996691127364,33.34098730376699,32.0,34.980000000000004,34.94859340414876,34.5
19025,1987,46.9,39.30015965247742,41.7,42.138297872340424,34.936261980830636,38.43348768634341,38.64533414903401,41.67157911616084,41.864345445183424,44.9,43.92,43.8338705219236,43.52452830188679
19027,2016,58.7,53.23587299101462,58.0,42.91276595744681,53.80460317460318,56.69130532161881,56.940400690952394,59.54213663877804,59.77176860718107,63.5,63.080000000000005,63.068497898939505,60.198
19029,1999,41.5,43.977965850312444,42.8,41.244680851063826,37.15977742448327,39.21529945560268,39.48262848925527,40.41064687660152,40.73295677992396,42.2,40.9,40.79004277828189,40.98139534883721
19031,1982,42.8,42.02021490051948,46.9,46.948936170212775,32.68482428115015,34.790071209581164,34.949696013730595,37.36638123677597,37.4560063522934,38.1,39.72,39.62121688001203,38.18846153846154
19033,1972,35.0,30.91083218104268,29.5,41.08085106382978,28.207777777777768,30.691026518490055,30.770632809093044,32.78137241618944,32.86016249636157,32.0,34.0,34.01408585931904,33.94150943396227
19035,2015,62.7,58.27142578923804,55.8,45.970212765957456,50.004166666666656,53.12507820291917,53.3823738831581,56.827923625178634,56.97993669276407,59.6,59.779999999999994,59.95044362128534,57.620408163265296
19037,2000,50.4,43.39041156923554,46.5,39.795744680851065,37.45110759493669,41.13836976324617,41.31779296349124,45.79544019950488,45.705184662788284,52.8,49.92,49.9263509027993,46.60666666666667
19041,2017,57.1,53.76651248843666,61.9,42.07872340425532,50.97823343848581,53.175371821957285,53.37213467303092,55.97404387051286,56.267987057458356,57.2,58.11999999999999,58.07516102199158,57.11176470588236
19043,1975,31.7,32.77773061632138,28.0,44.53191489361702,28.442607313195552,29.778089999151867,29.836565924253065,30.92625223110857,30.93588597547674,31.7,31.639999999999997,31.648120783057397,31.690476190476197
19045,1997,51.2,47.302499676207844,48.3,45.65531914893617,39.48887122416534,43.03604819342889,43.151732594801025,47.42554322328257,47.285108027495845,52.7,50.52,50.646909226354175,48.69607843137255
19047,1990,43.2,40.98603807796917,37.2,43.00851063829787,35.05136876006446,36.659032912484165,36.92577202347422,38.74672697451984,38.71994332752622,41.9,40.78,40.90609836854256,39.27755102040816
19049,1995,45.2,43.10861995675248,52.2,42.42127659574467,35.926399999999994,38.312457211187,38.51856224229769,40.99423861395541,41.22200483935328,41.7,45.54,45.40792370091009,42.388888888888886
19051,1979,35.5,29.76426530959725,30.9,35.740425531914894,33.08853503184712,34.862516506030786,34.998561965620425,36.581851261920846,36.54277936485319,38.6,35.64,35.74257164242213,38.17837837837838
19055,1994,52.9,44.857212808810345,37.8,44.57021276595745,41.67503974562798,44.94009401514215,45.15173986147783,48.48081643697351,48.61219083509663,51.8,50.7,50.687053929570915,50.71777777777778
19057,2016,60.4,52.43571246794431,54.5,43.361702127659576,53.80460317460318,56.25695847254132,56.436064458569696,58.21155905071554,58.30899518164,57.8,59.080000000000005,58.66489526685409,59.242553191489364
19059,2005,49.2,46.06718547827552,44.4,40.55957446808511,43.57907348242812,47.030651691501994,47.21946759716424,50.52159111749267,50.61637118986748,50.0,53.06,52.8341884983151,51.3469387755102
19061,2004,49.9,51.2148487626032,34.0,45.0531914893617,43.29999999999997,45.165366807117586,45.22581371364814,47.29885457641895,47.312833507719255,49.1,48.98,48.99111359657484,48.472093023255816
19063,1994,47.4,41.64868900016643,14.6,41.44255319148937,41.67503974562798,43.91382769742602,44.07315470716854,45.19777433237363,45.2764714520261,44.9,45.78,45.54899382983495,46.80980392156863
19065,2012,50.6,52.9472199281696,57.9,42.98936170212767,41.46006339144218,43.266411434203775,43.35916615176153,45.83389864792018,45.863506554763205,46.7,47.38,47.51128621910876,47.460465116279074
19067,2006,49.9,47.19767030818116,53.4,40.708510638297874,43.32171156893822,46.64445112872282,46.89200556738691,49.95836340135291,49.91771812043222,52.5,51.14,51.14927090942983,52.104166666666664
19069,1990,40.5,41.213094158787726,40.3,42.7,35.05136876006446,38.067750090410435,38.33670183047207,41.18905645438478,41.31623642502234,41.6,43.9,43.8459061328822,42.221428571428575
