,0,1,2,3,4,5,6,7,8,9
0,47.32075951366962,47.39950820458731,50.740563025127734,71.16942228602147,72.85206421295064,85.91921076877351,86.61569105596689,94.32884230143318,101.62414763861156,104.32924576700051
1,26.270212335882256,32.67920823015204,38.6534228867879,40.723994560145464,63.32454532221971,84.15235689206929,86.55977613013087,90.0849609347178,95.33489404867375,98.0200184202122
2,27.34833017715179,32.67920823015204,46.350078769484945,48.3048974725315,49.554711601851544,79.72945239641736,81.80512018542213,85.91921076877351,96.83194341765869,97.24901658142895
3,24.681695358316453,27.255852601930837,27.34833017715179,36.62123205457174,38.6534228867879,55.69479334436538,69.52837435042369,71.16942228602147,78.12504464489406,80.06087633152917
4,24.681695358316453,37.4980238429187,40.89906727843766,46.350078769484945,47.32075951366962,56.99752477733445,57.226228964834284,58.339284995875545,63.32454532221971,74.97369629792776
5,19.03013076056082,39.03214292163596,60.729826970253946,69.34322273074369,70.09499841305548,70.5789587580612,80.99749239631589,81.03789038043517,82.84636739661217,83.4293675366659
6,20.240022401638733,36.343290638834446,39.03214292163596,54.19663977321517,56.32588627553935,77.59435327228111,81.3185479318171,83.66841990398447,95.82792955514296,101.61265945623441
7,19.03013076056082,20.240022401638733,51.283841115687935,57.438162924775874,62.02788980090564,80.39140777024656,82.11073422585689,85.85925182678284,90.40722475989813,91.22634924923321
8,36.343290638834446,51.283841115687935,69.34322273074369,82.11849246003634,89.54773824369504,105.12528325898417,108.48444163815441,111.3787196841621,117.3550660776865,130.79079797492165
9,34.21249716981377,843.9241550765571,913.8988973909737,928.5822324569845,958.6930488743902,993.0492711511771,994.1227059622984,1016.4042108998904,1031.3890763327847,1054.9800275917985
10,34.21249716981377,875.9627927416032,947.8955053116853,962.794724710751,992.8972250374053,1027.2391665973912,1028.3351727735771,1050.2052239891882,1065.598983909672,1088.5259300060613
11,96.33753480391654,105.94251063888983,107.73380509482905,110.53065358901239,133.49397664138888,141.49178311784158,144.75404696836412,145.10316710038035,149.45299622434987,164.14964080374676
12,40.719534494991315,52.56615552697998,58.55539783900036,71.35986215011448,74.02581051844231,80.36987896199675,91.81120963518755,103.62526019336909,110.53065358901239,113.0538312918909
13,20.47680896220599,27.80719476434651,30.932879176966978,34.199325466270636,36.57625387381023,48.056813722342945,49.203870004364674,51.747896822144725,55.89846279705162,61.6567354754891
14,16.186268814573864,27.845151556609924,28.879082256958544,30.38300186086579,34.199325466270636,35.40140583037161,45.08132436881422,49.650483058358624,59.946238604911514,61.77531836515388
15,27.903556865015823,30.932879176966978,31.086572162563794,35.797319765028035,53.88397043911251,63.319742967756845,64.09142713918578,64.85512087441968,69.62485450013807,74.21492890626831
